date,open,high,low,close,average_price,day_variation,timeHigh,timeLow,volume,marketCap,circulatingSupply
2025-05-21,106791.31,110724.46,106127.23,109678.08,108425.84,2.7%,23:28:00,09:51:00,78086364051.2,2178990523382.01,19867978.0
2025-05-20,105605.41,107307.11,104206.52,106791.09,105756.82,1.12%,20:50:00,13:49:00,36515726122.09,2121681311978.18,19867546.0
2025-05-19,106430.53,107068.72,102112.69,105606.18,104590.7,-0.77%,00:09:00,06:40:00,61761126647.23,2098071217513.42,19867081.0
2025-05-18,103186.96,106597.17,103142.6,106446.01,104869.88,3.16%,23:59:00,00:02:00,49887082058.37,2114273396994.7,19865290.0
2025-05-17,103489.29,103716.95,102659.18,103191.09,103188.06,-0.29%,05:04:00,01:48:00,37898552742.49,2049838797922.8,19865290.0
2025-05-16,103735.66,104533.49,103137.48,103489.29,103835.48,-0.24%,16:06:00,08:26:00,44386499364.19,2055844752493.61,19865290.0
2025-05-15,103538.83,104153.62,101440.81,103744.64,102797.22,0.2%,17:46:00,14:47:00,50408241840.21,2060734306805.03,19865246.0
2025-05-14,104167.33,104303.57,102618.3,103539.42,103460.94,-0.6%,13:36:00,17:26:00,45956071154.97,2056779928150.06,19864818.0
2025-05-13,102812.49,104997.42,101515.09,104169.81,103256.26,1.32%,19:49:00,03:31:00,52608876410.39,2069217464299.17,19864362.0
2025-05-12,104106.96,105747.45,100814.4,102812.95,103280.92,-1.24%,07:06:00,18:51:00,63250475404.07,2042262518124.06,19863953.0
2025-05-11,104701.07,104937.99,103364.74,104106.36,104151.36,-0.57%,00:08:00,08:00:00,46285517406.46,2067926988011.64,19863484.0
2025-05-10,102973.71,104961.76,102830.48,104696.33,103896.12,1.67%,23:26:00,00:57:00,42276713994.21,2079681907129.59,19863043.0
2025-05-09,103239.13,104297.49,102343.09,102970.85,103320.29,-0.26%,07:50:00,03:58:00,58198593958.12,2045331412613.67,19862550.0
2025-05-08,97034.25,103969.54,96913.87,103241.46,100441.7,6.4%,21:22:00,00:43:00,69895404396.74,2050549647765.61,19862137.0
2025-05-07,96800.19,97625.81,95829.33,97032.32,96727.57,0.24%,01:09:00,19:36:00,76983822461.78,1927258114966.34,19861628.0
2025-05-06,94748.39,96889.18,93399.86,96802.48,95144.52,2.17%,23:52:00,13:55:00,26551275826.73,1922564634928.08,19861165.0
2025-05-05,94319.56,95193.19,93566.26,94748.05,94379.72,0.45%,22:43:00,02:10:00,25816260327.41,1881770981023.73,19860718.0
2025-05-04,95877.18,96318.92,94173.43,94315.97,95246.17,-1.63%,02:07:00,23:46:00,18198688416.06,1873204156311.45,19860187.0
2025-05-03,96904.63,96943.88,95821.29,95891.8,96382.58,-1.05%,00:06:00,23:39:00,15775154888.97,1904096908523.72,19859750.0
2025-05-02,96494.97,97905.9,96375.95,96910.07,97140.92,0.43%,15:02:00,08:01:00,26421924676.66,1924452398321.14,19859240.0
2025-05-01,94212.86,97437.96,94153.63,96492.34,95795.8,2.42%,15:16:00,00:01:00,32875889623.44,1916269083424.81,19858746.0
2025-04-30,94286.47,95249.32,92979.64,94207.31,94114.48,-0.08%,11:56:00,14:01:00,28344679831.08,1870909932833.95,19858328.0
2025-04-29,94981.86,95485.41,93796.63,94284.79,94641.02,-0.73%,16:46:00,23:15:00,25806129920.72,1872332680247.73,19857915.0
2025-04-28,93755.3,95598.49,92860.81,94978.75,94229.65,1.3%,12:48:00,01:56:00,32363449569.16,1886098133222.49,19857456.0
2025-04-27,94660.91,95301.21,93665.4,93754.85,94483.3,-0.96%,01:18:00,13:08:00,18090367763.89,1861696344787.47,19856971.0
2025-04-26,94714.65,95251.36,93927.25,94646.93,94589.3,-0.07%,01:37:00,13:47:00,17612825123.36,1879642011224.54,19856581.0
2025-04-25,93954.25,95768.39,92898.59,94720.5,94333.49,0.82%,14:57:00,03:03:00,40915232363.91,1880786784724.34,19856175.0
2025-04-24,93692.4,94016.19,91696.71,93943.79,92856.45,0.27%,23:35:00,08:50:00,31483175315.4,1865529089320.75,19855718.0
2025-04-23,93427.59,94535.73,91962.96,93699.11,93249.34,0.29%,13:39:00,15:30:00,41719568820.85,1860287631188.0,19855268.0
2025-04-22,87521.87,93817.38,87084.53,93441.89,90450.96,6.76%,23:39:00,00:38:00,55899038455.73,1854997709159.84,19854925.0
2025-04-21,85171.54,88460.1,85143.84,87518.91,86801.97,2.76%,14:32:00,00:05:00,41396190189.88,1737698002466.93,19854443.0
2025-04-20,85066.07,85306.38,83976.85,85174.3,84641.62,0.13%,02:06:00,11:32:00,14664050811.93,1690999727673.35,19854046.0
2025-04-19,84450.87,85597.7,84353.46,85063.41,84975.58,0.73%,15:33:00,00:09:00,15259300427.02,1688872213416.23,19853653.0
2025-04-18,84900.19,85095.05,84298.88,84450.81,84696.96,-0.53%,01:31:00,16:03:00,12728372364.23,1676621539019.95,19853218.0
2025-04-17,84030.67,85449.07,83749.75,84895.75,84599.41,1.03%,18:26:00,14:38:00,21276866029.01,1685506773681.22,19852803.0
2025-04-16,83674.51,85428.28,83100.62,84033.87,84264.45,0.43%,17:23:00,01:01:00,29617804112.22,1668203892788.15,19852321.0
2025-04-15,84539.69,86429.35,83598.82,83668.99,85014.08,-1.03%,13:53:00,23:44:00,28040322884.75,1661094846850.74,19851862.0
2025-04-14,83694.52,85785.0,83690.64,84542.39,84737.82,1.01%,14:54:00,00:00:00,34090769777.17,1678232271828.09,19851412.0
2025-04-13,85279.47,86015.19,83027.0,83684.98,84521.1,-1.87%,01:32:00,21:09:00,28796984817.37,1661414206575.85,19850931.0
2025-04-12,83404.52,85856.19,82769.38,85287.11,84312.78,2.26%,20:45:00,03:01:00,24258059103.94,1692832369410.95,19850409.0
2025-04-11,79625.05,84247.47,78936.32,83404.84,81591.9,4.75%,21:24:00,01:00:00,41656778779.2,1655577243580.95,19849971.0
2025-04-10,82565.97,82700.93,78456.13,79626.14,80578.53,-3.56%,00:08:00,16:03:00,44718000633.05,1580516596818.75,19849490.0
2025-04-09,76273.56,83541.0,74589.67,82573.95,79065.33,8.26%,21:25:00,01:30:00,84213627037.89,1638855824943.54,19849046.0
2025-04-08,79218.47,80823.89,76198.02,76271.95,78510.96,-3.72%,02:14:00,22:40:00,48314590748.66,1513925781250.1,19848631.0
2025-04-07,78221.33,81119.06,74436.68,79235.33,77777.87,1.3%,14:19:00,07:05:00,91262424987.16,1572341577872.51,19848168.0
2025-04-06,83504.51,83704.72,77097.74,78214.48,80401.23,-6.34%,01:32:00,23:22:00,36294853735.96,1552514022964.74,19847706.0
2025-04-05,83844.7,84207.02,82377.74,83504.8,83292.38,-0.41%,01:29:00,15:46:00,14380803630.57,1657340895729.22,19847253.0
2025-04-04,83100.25,84696.15,81670.75,83843.8,83183.45,0.89%,09:58:00,11:31:00,45157640206.84,1664044793034.85,19846750.0
2025-04-03,82487.48,83909.3,81282.1,83102.83,82595.7,0.75%,01:52:00,15:09:00,36852112079.93,1649221222254.52,19846165.0
2025-04-02,85180.61,88466.96,82343.54,82485.71,85405.25,-3.16%,20:18:00,23:04:00,47584398470.45,1637022453253.18,19845709.0
2025-04-01,82551.92,85487.37,82429.36,85169.17,83958.36,3.17%,16:03:00,00:17:00,28175650319.38,1690423576120.2,19845168.0
2025-03-31,82336.06,83870.12,81293.89,82548.91,82582.0,0.26%,15:26:00,00:46:00,29004228246.6,1638221363683.2,19844740.0
2025-03-30,82596.98,83505.0,81573.25,82334.52,82539.12,-0.32%,10:12:00,22:10:00,14763760943.16,1633897839688.31,19844256.0
2025-03-29,84352.07,84567.33,81634.14,82597.58,83100.74,-2.08%,00:38:00,17:18:00,16969396135.15,1639041071993.37,19843837.0
2025-03-28,87185.23,87489.86,83557.64,84353.15,85523.75,-3.25%,01:45:00,17:14:00,34198619509.07,1673833438274.29,19843418.0
2025-03-27,86896.25,87786.72,85837.93,87177.1,86812.32,0.32%,02:50:00,13:41:00,24413471940.5,1730010857472.35,19842934.0
2025-03-26,87460.24,88292.16,85861.46,86900.89,87076.81,-0.64%,07:48:00,19:17:00,26704046037.95,1724236156701.27,19842468.0
2025-03-25,87512.82,88542.39,86346.08,87471.7,87444.24,-0.05%,20:12:00,04:04:00,30005840048.56,1735384354257.58,19841981.0
2025-03-24,86070.93,88758.73,85541.2,87498.91,87149.96,1.66%,14:22:00,02:01:00,34582604932.53,1736502001565.25,19841525.0
2025-03-23,83831.9,86094.78,83794.91,86054.37,84944.84,2.65%,23:59:00,00:02:00,12594615536.53,1707315972975.48,19841046.0
2025-03-22,84046.26,84513.87,83674.78,83832.49,84094.32,-0.25%,09:45:00,23:38:00,9863214090.93,1663232978817.3,19840556.0
2025-03-21,84164.54,84782.27,83171.07,84043.25,83976.67,-0.14%,02:03:00,13:37:00,19030452299.43,1667338686341.68,19840084.0
2025-03-20,86872.95,87443.27,83647.19,84167.19,85545.23,-3.11%,00:11:00,16:53:00,29028988960.57,1669793971945.76,19839637.0
2025-03-19,82718.8,87021.19,82569.73,86854.23,84795.46,5.0%,23:44:00,02:07:00,34931960257.28,1723489026417.42,19839190.0
2025-03-18,84075.72,84075.72,81179.99,82718.5,82627.86,-1.61%,00:00:00,13:59:00,24095774593.8,1641034534667.84,19838712.0
2025-03-17,82576.33,84725.33,82492.15,84075.69,83608.74,1.82%,19:48:00,14:12:00,25092785558.06,1667916832027.95,19838271.0
2025-03-16,84333.32,85051.6,82017.9,82579.69,83534.75,-2.08%,16:10:00,23:10:00,21330270173.57,1638135611739.34,19837834.0
2025-03-15,83968.41,84672.67,83639.59,84343.11,84156.13,0.45%,03:35:00,08:19:00,13650491277.15,1673151454912.12,19837362.0
2025-03-14,81066.99,85263.29,80797.56,83969.1,83030.42,3.58%,15:43:00,00:11:00,29588112413.91,1665855004855.24,19836950.0
2025-03-13,83724.92,84301.69,79931.85,81066.7,82116.77,-3.17%,02:08:00,17:50:00,31412940153.29,1608729406184.04,19836521.0
2025-03-12,82857.38,84358.58,80635.25,83722.36,82496.92,1.04%,12:31:00,15:09:00,40353484453.92,1660115020072.53,19836021.0
2025-03-11,78523.87,83577.76,76624.25,82862.21,80101.0,5.52%,19:09:00,00:52:00,54702837195.93,1643251488719.33,19835556.0
2025-03-10,80597.15,83955.93,77420.59,78532.0,80688.26,-2.56%,09:25:00,19:05:00,54061099421.87,1558443889890.77,19835125.0
2025-03-09,86154.31,86471.13,80052.49,80601.04,83261.81,-6.45%,01:02:00,23:08:00,30899345977.33,1598204838668.61,19834650.0
2025-03-08,86742.65,86847.27,85247.48,86154.59,86047.38,-0.68%,00:54:00,01:35:00,18206118081.06,1708770969530.81,19834137.0
2025-03-07,89963.28,91191.05,84717.68,86742.68,87954.36,-3.58%,00:14:00,00:56:00,65945677657.29,1720278292432.94,19833703.0
2025-03-06,90622.36,92804.94,87852.14,89961.73,90328.54,-0.73%,05:59:00,19:32:00,47749810486.3,1783797293239.35,19833259.0
2025-03-05,87222.95,90998.24,86379.77,90623.56,88689.0,3.9%,23:46:00,00:44:00,50498988027.45,1797288639505.38,19832728.0
2025-03-04,86064.07,88911.27,81529.24,87222.19,85220.26,1.35%,21:30:00,15:22:00,68095241474.12,1729669520136.75,19832315.0
2025-03-03,94248.42,94429.75,85081.3,86065.67,89755.52,-8.68%,00:02:00,22:00:00,70072228536.46,1707124824346.28,19831881.0
2025-03-02,86036.26,95043.44,85040.21,94248.35,90041.83,9.54%,17:48:00,14:50:00,58398341092.43,1869318230178.38,19831393.0
2025-03-01,84373.86,86522.3,83794.23,86031.91,85158.26,1.97%,04:44:00,00:58:00,29190628396.31,1706160579762.37,19830968.0
2025-02-28,84705.63,85036.32,78248.92,84373.01,81642.62,-0.39%,18:53:00,08:47:00,83610570575.92,1673219380516.41,19830562.0
2025-02-27,84076.86,87000.78,83144.96,84704.22,85072.87,0.75%,11:00:00,21:08:00,52659591953.61,1679717102161.05,19830053.0
2025-02-26,88638.89,89286.25,82131.9,84347.02,85709.08,-4.84%,03:20:00,20:21:00,64597492134.27,1671143630991.63,19829568.0
2025-02-25,91437.11,92511.08,86008.23,88736.17,89259.66,-2.95%,03:52:00,15:37:00,92139104127.7,1759577092442.84,19829081.0
2025-02-24,96277.96,96503.45,91371.74,91418.17,93937.6,-5.05%,00:12:00,23:59:00,44046480529.18,1812835768648.78,19828634.0
2025-02-23,96577.8,96671.87,95270.45,96273.92,95971.16,-0.31%,01:00:00,17:33:00,16999478976.16,1909022572746.19,19828240.0
2025-02-22,96134.2,96950.16,95765.34,96577.76,96357.75,0.46%,12:56:00,00:33:00,18353824476.55,1914928937300.34,19827837.0
2025-02-21,98340.67,99497.97,94852.96,96125.54,97175.46,-2.25%,13:48:00,21:00:00,49608706469.55,1905832099166.45,19827384.0
2025-02-20,96632.68,98767.19,96442.67,98333.94,97604.93,1.76%,20:26:00,00:39:00,31668022770.75,1949797317941.17,19826968.0
2025-02-19,95532.53,96855.6,95011.97,96635.61,95933.78,1.15%,23:03:00,01:27:00,28990872861.84,1915897477169.6,19826600.0
2025-02-18,95773.82,96695.38,93388.83,95539.54,95042.11,-0.24%,14:26:00,19:14:00,37325720482.36,1894092344724.63,19826200.0
2025-02-17,96179.0,97032.24,95243.54,95773.38,96137.89,-0.42%,14:18:00,19:21:00,27336550689.63,1898793608528.55,19825753.0
2025-02-16,97580.49,97725.6,96060.98,96175.03,96893.29,-1.44%,00:39:00,23:43:00,16536755396.23,1906779638967.32,19825321.0
2025-02-15,97508.38,97975.04,97240.2,97580.35,97607.62,0.07%,03:13:00,00:33:00,17047266288.41,1934520637924.95,19824871.0
2025-02-14,96623.37,98819.47,96342.81,97508.97,97581.14,0.92%,17:58:00,15:19:00,32697987276.92,1932948924495.69,19824362.0
2025-02-13,97888.75,98111.09,95269.71,96623.87,96690.4,-1.29%,01:55:00,16:58:00,37147280859.99,1915447210572.84,19823850.0
2025-02-12,95745.69,98151.03,94101.2,97885.86,96126.12,2.24%,22:40:00,13:42:00,49340445529.78,1940242365476.66,19823400.0
2025-02-11,97438.13,98492.9,94875.04,95747.43,96683.97,-1.74%,05:57:00,19:42:00,37488783271.89,1897964794815.03,19822978.0
2025-02-10,96499.46,98333.22,95320.84,97437.56,96827.03,0.97%,14:01:00,01:46:00,40078962390.78,1931740792090.75,19822606.0
2025-02-09,96481.32,97325.28,94745.26,96500.09,96035.27,0.02%,04:01:00,21:54:00,27732901800.43,1912827391516.37,19822156.0
2025-02-08,96533.26,96877.81,95702.49,96482.45,96290.15,-0.05%,03:09:00,15:31:00,22447526395.12,1912426186151.71,19821700.0
2025-02-07,96581.32,100154.14,95653.89,96529.08,97904.02,-0.05%,14:51:00,22:34:00,55741290456.48,1913405359442.93,19821203.0
2025-02-06,96610.64,99168.61,95707.35,96593.3,97437.98,-0.02%,11:51:00,19:50:00,45302471947.11,1914349686277.64,19820662.0
2025-02-05,97878.01,99113.21,96174.83,96615.44,97644.02,-1.29%,14:43:00,23:34:00,49125911241.12,1915013611807.15,19820193.0
2025-02-04,101398.72,101745.61,96208.11,97871.82,98976.86,-3.48%,00:18:00,22:14:00,73002130210.71,1939247972759.58,19819781.0
2025-02-03,97681.1,102514.17,91242.89,101405.42,96878.53,3.81%,22:10:00,02:09:00,115400897748.03,2009571185330.52,19819343.0
2025-02-02,100661.54,101430.67,96216.08,97688.98,98823.38,-2.95%,01:22:00,22:42:00,63091816853.4,1935746524005.4,19818878.0
2025-02-01,102402.8,102755.73,100297.71,100655.91,101526.72,-1.71%,01:46:00,23:25:00,27757944848.3,1994943345106.19,19818328.0
2025-01-31,104737.56,106026.35,101543.88,102405.03,103785.12,-2.23%,15:56:00,21:32:00,45732764359.6,2029428972448.1,19817771.0
2025-01-30,103709.34,106418.77,103321.65,104735.3,104870.21,0.99%,15:13:00,00:32:00,41915744521.36,2075653153142.54,19817375.0
2025-01-29,101317.53,104750.81,101283.82,103703.21,103017.32,2.35%,20:34:00,00:01:00,47432049817.95,2055183543946.32,19816921.0
2025-01-28,102095.42,103730.82,100238.19,101332.48,101984.5,-0.75%,15:32:00,22:01:00,47180685494.0,2007518100049.64,19816309.0
2025-01-27,102680.3,103214.11,97795.94,102087.69,100505.02,-0.58%,00:11:00,07:31:00,89006608427.88,2023052943646.03,19815946.0
2025-01-26,104713.21,105438.64,102507.71,102682.5,103973.18,-1.94%,04:27:00,23:56:00,22543395879.45,2034705019960.93,19815500.0
2025-01-25,104824.03,105243.79,104120.38,104714.65,104682.08,-0.1%,18:33:00,10:10:00,23888996501.99,2074559479001.94,19815040.0
2025-01-24,103965.67,107098.55,102772.12,104819.48,104935.34,0.82%,18:29:00,03:26:00,52388229265.3,2076961712719.0,19814653.0
2025-01-23,103657.67,106820.33,101257.8,103960.17,104039.06,0.29%,16:16:00,10:45:00,104104515428.06,2059818861176.53,19814234.0
2025-01-22,106136.38,106294.34,103360.27,103653.07,104827.3,-2.34%,01:07:00,16:46:00,53878181052.37,2053851084717.98,19813787.0
2025-01-21,102052.58,107180.92,100103.96,106146.26,103642.44,4.01%,18:41:00,01:31:00,88733878242.01,2102915931217.31,19813337.0
2025-01-20,101083.75,109114.88,99471.36,102016.66,104293.12,0.92%,06:56:00,00:42:00,126279678351.02,2021959305140.74,19812918.0
2025-01-19,104411.29,106299.8,99570.53,101089.61,102935.16,-3.18%,21:00:00,23:41:00,76789928525.09,2002715800503.2,19812440.0
2025-01-18,104124.95,104913.21,102226.62,104408.07,103569.92,0.27%,15:55:00,08:11:00,50445655725.64,2068581942437.74,19811965.0
2025-01-17,100025.77,105884.23,99948.91,104462.04,102916.57,4.44%,20:01:00,00:04:00,71888972662.9,2069344681719.56,19811553.0
2025-01-16,100505.3,100781.59,97364.44,99756.91,99073.02,-0.74%,00:03:00,15:03:00,54103781804.71,1975939538073.53,19811084.0
2025-01-15,96534.05,100697.23,96501.64,100504.49,98599.44,4.11%,20:22:00,00:05:00,57805923627.33,1991112409561.28,19810678.0
2025-01-14,94519.01,97352.66,94322.15,96534.04,95837.4,2.13%,09:54:00,00:46:00,53769675817.65,1912474167256.74,19810240.0
2025-01-13,94488.89,95837.0,89260.1,94516.53,92548.55,0.03%,00:38:00,14:37:00,72978998252.04,1872375406197.59,19809512.0
2025-01-12,94565.73,95367.54,93712.51,94488.44,94540.02,-0.08%,15:23:00,09:50:00,20885130964.79,1871766465336.38,19809381.0
2025-01-11,94700.84,94977.69,93840.04,94566.59,94408.86,-0.14%,21:56:00,04:38:00,18860894100.35,1873237899879.31,19808846.0
2025-01-10,92494.49,95770.61,92250.09,94701.46,94010.35,2.39%,17:59:00,15:15:00,62058693683.57,1875885466612.61,19808412.0
2025-01-09,95043.49,95349.72,91220.84,92484.04,93285.28,-2.69%,01:25:00,20:23:00,62777261693.16,1832169140187.88,19807962.0
2025-01-08,96924.16,97258.32,92525.84,95043.52,94892.08,-1.94%,01:00:00,17:32:00,63875859171.19,1882572360732.92,19807484.0
2025-01-07,102248.85,102712.49,96132.87,96922.71,99422.68,-5.21%,00:37:00,20:25:00,58685738546.55,1919787500379.26,19807109.0
2025-01-06,98314.96,102482.87,97926.15,102078.09,100204.51,3.83%,16:30:00,01:22:00,51823432704.9,2021809968109.4,19806665.0
2025-01-05,98233.91,98813.31,97291.76,98314.96,98052.54,0.08%,23:03:00,14:21:00,20525254824.64,1947189546143.58,19806271.0
2025-01-04,98106.99,98734.43,97562.98,98236.23,98148.7,0.13%,21:06:00,15:51:00,22342608077.72,1945654462825.16,19805771.0
2025-01-03,96881.73,98956.92,96034.61,98107.43,97495.76,1.27%,19:22:00,08:37:00,35611391162.85,1943222658412.32,19805312.0
2025-01-02,94416.29,97739.82,94201.57,96886.88,95970.7,2.62%,20:25:00,00:19:00,46009564411.19,1918730145566.76,19804871.0
2025-01-01,93425.1,94929.86,92788.13,94419.76,93859.0,1.06%,21:25:00,09:28:00,24519888918.84,1869850163161.44,19804318.0
2024-12-31,92643.25,96090.6,91914.03,93429.2,94002.32,0.85%,14:35:00,01:32:00,43625106842.87,1850183342119.26,19803921.0
2024-12-30,93527.2,94903.32,91317.14,92643.21,93110.23,-0.95%,20:25:00,15:11:00,56188003691.42,1834643033988.95,19803490.0
2024-12-29,95174.06,95174.88,92881.79,93530.23,94028.34,-1.73%,00:00:00,23:12:00,29635885266.64,1852119372624.09,19803003.0
2024-12-28,94160.19,95525.9,94014.29,95163.93,94770.1,1.07%,22:53:00,01:27:00,24107436184.88,1884684226460.12,19802500.0
2024-12-27,95704.97,97294.85,93310.74,94164.86,95302.8,-1.61%,09:07:00,17:25:00,52419934565.08,1864541907464.46,19802078.0
2024-12-26,99297.7,99884.57,95137.89,95795.52,97511.23,-3.53%,00:11:00,10:15:00,47054980873.26,1896937576269.02,19801578.0
2024-12-25,98675.91,99478.75,97593.47,99299.19,98536.11,0.63%,23:57:00,12:03:00,33700394629.11,1966210082590.95,19801165.0
2024-12-24,94684.35,99404.06,93448.01,98676.1,96426.04,4.22%,18:18:00,02:22:00,47114953674.13,1953851713516.67,19800696.0
2024-12-23,95099.39,96416.21,92403.13,94686.24,94409.67,-0.43%,11:03:00,20:17:00,65239002918.62,1875314065984.88,19800271.0
2024-12-22,97218.32,97360.26,94202.19,95104.93,95781.22,-2.17%,00:40:00,22:11:00,43147981313.7,1882953315399.26,19799846.0
2024-12-21,97756.19,99507.1,96426.52,97224.73,97966.81,-0.54%,07:44:00,13:34:00,51765334293.97,1924861940275.83,19799375.0
2024-12-20,97484.7,98098.91,92175.18,97755.93,95137.04,0.28%,07:13:00,12:18:00,105634083408.08,1935459460468.73,19798890.0
2024-12-19,100070.69,102748.15,95587.68,97490.95,99167.92,-2.58%,14:36:00,20:14:00,97221662391.74,1930044053238.37,19798431.0
2024-12-18,106147.3,106470.61,100041.54,100041.54,103256.08,-5.75%,00:19:00,23:59:00,93865656139.45,1982994456166.16,19797971.0
2024-12-17,106030.69,108268.45,105291.74,106140.6,106780.1,0.1%,14:59:00,22:47:00,68589364867.85,2101344621529.72,19797515.0
2024-12-16,104293.58,107780.58,103322.98,106029.72,105551.78,1.66%,18:31:00,12:51:00,91020417816.32,2099101774990.23,19797115.0
2024-12-15,101373.53,105047.54,101227.03,104298.7,103137.28,2.89%,23:28:00,00:42:00,51145914137.43,2065144333081.26,19796621.0
2024-12-14,101451.44,102618.88,100634.06,101372.97,101626.47,-0.08%,01:29:00,20:54:00,40422968793.07,2006808502978.48,19796178.0
2024-12-13,100046.65,101888.81,99233.28,101459.25,100561.04,1.41%,20:46:00,01:54:00,56894751583.19,2008423637064.33,19795587.0
2024-12-12,101167.81,102524.91,99339.95,100043.0,100932.43,-1.11%,16:17:00,19:48:00,72073983532.97,1980440555379.36,19795171.0
2024-12-11,96656.06,101913.36,95747.23,101173.03,98830.3,4.67%,22:12:00,02:00:00,85391409935.84,2002682634623.17,19794440.0
